Date,Open,High,Low,Close,Adj Close,Volume
16/07/2019,21644.38086,21655.51953,20993.43945,21416.78906,21416.78906,278100000
23/07/2019,21425.43945,21823.07031,21411.92969,21616.80078,21616.80078,240700000
30/07/2019,21681.82031,21792.98047,20514.18945,20720.28906,20720.28906,384000000
6/08/2019,20325.51953,20782.06055,20110.75977,20684.82031,20684.82031,291800000
13/08/2019,20432.67969,20697.41992,20184.84961,20563.16016,20563.16016,311000000
20/08/2019,20605.34961,20731.18945,20173.75977,20261.03906,20261.03906,278300000
27/08/2019,20467.2207,20748.34961,20361.11914,20620.18945,20620.18945,281800000
3/09/2019,20581.58008,21333.50977,20554.16016,21318.41992,21318.41992,263400000
10/09/2019,21363.57031,22019.66016,21350.34961,21988.28906,21988.28906,414800000
17/09/2019,21947.58984,22255.56055,21878.63086,22079.08984,22079.08984,314100000
24/09/2019,22095.34961,22184.91016,21666.59961,21755.83984,21755.83984,357900000
1/10/2019,21831.43945,21938.76953,21276.00977,21375.25,21375.25,298400000
8/10/2019,21494.48047,21820.76953,21308.88086,21798.86914,21798.86914,243500000
15/10/2019,22063.71094,22649.84961,22049.71094,22548.90039,22548.90039,318600000
22/10/2019,22619.76953,22896.2207,22457.89063,22867.26953,22867.26953,234600000
29/10/2019,22950.78906,23008.42969,22705.59961,22850.76953,22850.76953,318200000
5/11/2019,23118.78906,23591.08984,23090.93945,23331.83984,23331.83984,406500000
12/11/2019,23336.36914,23545.69922,23062.16016,23416.75977,23416.75977,335800000
19/11/2019,23366.35938,23389.5293,22726.71094,23292.81055,23292.81055,305600000
26/11/2019,23451.40039,23608.06055,23273.36914,23529.5,23529.5,291100000
3/12/2019,23231.14063,23544.31055,23044.7793,23430.69922,23430.69922,288500000
10/12/2019,23372.39063,24050.03906,23333.63086,23952.34961,23952.34961,339200000
17/12/2019,24091.11914,24091.11914,23746.63086,23821.10938,23821.10938,301400000
24/12/2019,23839.17969,23967.17969,23656.61914,23656.61914,23656.61914,196200000
31/12/2019,23319.75977,23365.35938,23148.5293,23204.85938,23204.85938,72800000
7/01/2020,23320.11914,23903.28906,22951.17969,23850.57031,23850.57031,261800000
14/01/2020,23969.03906,24115.94922,23875.82031,24083.50977,24083.50977,274500000
21/01/2020,24072.81055,24081.75,23317.32031,23343.50977,23343.50977,260200000
28/01/2020,23126.92969,23421.58984,22775.91992,22971.93945,22971.93945,336800000
4/02/2020,22881.13086,23995.36914,22854.44922,23685.98047,23685.98047,355200000
11/02/2020,23741.21094,23908.84961,23335.99023,23523.24023,23523.24023,262200000
18/02/2020,23398.57031,23806.56055,23133.59961,23386.74023,23386.74023,246500000
25/02/2020,22949.36914,22950.23047,20834.28906,21344.08008,21344.08008,583500000
3/03/2020,21651.99023,21719.7793,19472.25977,19698.75977,19698.75977,567600000
10/03/2020,19474.89063,19974.83008,16690.59961,17002.03906,17002.03906,850000000
17/03/2020,16726.94922,17557.03906,16358.19043,16887.7793,16887.7793,745200000
24/03/2020,17206.88086,19564.38086,17197.14063,19084.9707,19084.9707,693000000
31/03/2020,19181.90039,19336.18945,17646.5,18576.30078,18576.30078,537000000
7/04/2020,18878.85938,19500.07031,18553.14063,19043.40039,19043.40039,449500000
14/04/2020,19150.30078,19922.07031,19093.11914,19669.11914,19669.11914,410200000
21/04/2020,19479.83008,19819.06055,18858.25,19783.2207,19783.2207,390700000
28/04/2020,19776.17969,20365.89063,19551.73047,19619.34961,19619.34961,258600000
5/05/2020,19468.51953,20534.88086,19448.92969,20390.66016,20390.66016,241300000
12/05/2020,20413.23047,20457.36914,19832.88086,20133.73047,20133.73047,371200000
19/05/2020,20469.51953,20741.65039,20334.99023,20741.65039,20741.65039,353900000
26/05/2020,20927.96094,22161.39063,20918.10938,22062.39063,22062.39063,558600000
2/06/2020,22175.51953,23178.09961,22118.40039,23178.09961,23178.09961,458100000
9/06/2020,23135.78906,23185.84961,21529.83008,21530.94922,21530.94922,472000000
16/06/2020,21912.28906,22624.14063,21899.48047,22437.26953,22437.26953,389400000
23/06/2020,22636.06055,22693.89063,21969.58984,21995.03906,21995.03906,288100000
30/06/2020,22335.09961,22734.10938,22039.56055,22714.43945,22714.43945,324900000
7/07/2020,22649.90039,22784.74023,22285.07031,22784.74023,22784.74023,342800000
14/07/2020,22631.86914,22965.56055,22538.7793,22717.48047,22717.48047,328900000
21/07/2020,22789.38086,22925.58008,22429.57031,22715.84961,22715.84961,205800000
28/07/2020,22735.01953,22842.18945,21710,22195.38086,22195.38086,410500000
4/08/2020,22379.74023,22603.82031,22204.60938,22329.93945,22329.93945,292400000
11/08/2020,22505.50977,23338.78906,22497.07031,23096.75,23096.75,378300000
18/08/2020,23097.80078,23149.84961,22851.83008,22985.50977,22985.50977,247700000
25/08/2020,23242.74023,23431.03906,22594.78906,23139.75977,23139.75977,354900000
1/09/2020,23089.63086,23580.50977,23047.76953,23089.94922,23089.94922,286300000
8/09/2020,23188.78906,23582.21094,22878.71094,23559.30078,23559.30078,356400000
15/09/2020,23438.83008,23506.44922,23272.23047,23360.30078,23360.30078,268500000
22/09/2020,23245.89063,23516.03906,23039.48047,23511.61914,23511.61914,301700000
29/09/2020,23410.5,23622.74023,22951.41016,23312.14063,23312.14063,295300000
6/10/2020,23420.07031,23725.58008,23272.44922,23558.68945,23558.68945,267100000
13/10/2020,23667.90039,23707.16016,23382.66992,23671.13086,23671.13086,243900000
20/10/2020,23587.86914,23702.30078,23436.16992,23494.33984,23494.33984,237800000
27/10/2020,23376.96094,23485.80078,22948.4707,23295.48047,23295.48047,323700000
3/11/2020,23619.58008,24962.80078,23505.7793,24839.83984,24839.83984,300400000
10/11/2020,25087.30078,25928.17969,24833.17969,25906.92969,25906.92969,473700000
17/11/2020,26043.44922,26057.30078,25425.58984,25527.36914,25527.36914,299400000
24/11/2020,25901.44922,26834.19922,25901.44922,26433.61914,26433.61914,471600000
1/12/2020,26624.19922,26894.25,26500.32031,26547.43945,26547.43945,346100000
8/12/2020,26380.32031,26870.4707,26327.08008,26732.43945,26732.43945,321000000
15/12/2020,26683.10938,26905.66992,26533.63086,26714.41992,26714.41992,316600000
22/12/2020,26559.33008,26854.0293,26361.66016,26854.0293,26854.0293,246600000
29/12/2020,26936.38086,27602.51953,26921.14063,27258.38086,27258.38086,161500000
5/01/2021,27151.38086,28139.0293,27002.17969,28139.0293,28139.0293,311500000
12/01/2021,28004.36914,28979.5293,27899.44922,28242.21094,28242.21094,357600000
19/01/2021,28405.49023,28846.15039,28373.33984,28822.28906,28822.28906,319900000
26/01/2021,28696.30078,28754.99023,27629.80078,28091.05078,28091.05078,413800000
2/02/2021,28207.48047,29400.56055,28089.11914,29388.5,29388.5,419400000
9/02/2021,29435.60938,30092.33984,29350.48047,30084.15039,30084.15039,318100000
16/02/2021,30229.46094,30714.51953,29847.33008,30156.0293,30156.0293,360500000
23/02/2021,30020.10938,30213.2793,28966.00977,29663.5,29663.5,305000000
2/03/2021,29939.75,29996.39063,28308.57031,28743.25,28743.25,392300000
9/03/2021,28748.86914,29884.73047,28609.21094,29766.9707,29766.9707,448900000
16/03/2021,29770.39063,30485,29107.63086,29174.15039,29174.15039,461100000
23/03/2021,29381.49023,29578.36914,28379.06055,29384.51953,29384.51953,429600000
30/03/2021,29365.03906,30195,29165.51953,30089.25,30089.25,350100000
6/04/2021,30208.89063,30208.89063,29516.41992,29538.73047,29538.73047,304700000
13/04/2021,29605.68945,29897.10938,29530.83984,29685.36914,29685.36914,256500000
20/04/2021,29355.86914,29361.2793,28419.83984,29126.23047,29126.23047,282700000
27/04/2021,29174.5293,29187.10938,28760.26953,28812.63086,28812.63086,199200000
4/05/2021,29024.00977,29685.41016,28966.4707,29518.33984,29518.33984,228100000
11/05/2021,29238.56055,29289.11914,27385.0293,27824.83008,27824.83008,381100000
18/05/2021,27931.57031,28584.17969,27821.96094,28364.60938,28364.60938,313600000
25/05/2021,28516.99023,29194.10938,28360.56055,28860.08008,28860.08008,390800000
1/06/2021,28998.65039,29241.19922,28565.83008,29019.24023,29019.24023,283700000
8/06/2021,29046.0293,29208.34961,28799.74023,29161.80078,29161.80078,270200000
15/06/2021,29256.0293,29480.84961,27795.85938,28010.92969,28010.92969,328300000
22/06/2021,28513.07031,29174.16992,28494.46094,29048.01953,29048.01953,262800000
29/06/2021,28927.43945,28998.99023,28581.08008,28598.18945,28598.18945,245600000
6/07/2021,28677.94922,28748.23047,27419.40039,28569.01953,28569.01953,302000000
13/07/2021,28713.82031,28852.31055,27493.63086,27652.74023,27652.74023,258100000
20/07/2021,27351.80078,28036.4707,27330.15039,27833.28906,27833.28906,168900000
27/07/2021,27911.92969,28036.23047,27272.49023,27781.01953,27781.01953,307300000
3/08/2021,27580.0293,27888.86914,27488.74023,27820.03906,27820.03906,237700000
10/08/2021,27887.0293,28279.80078,27427.38086,27523.18945,27523.18945,299400000
17/08/2021,27666.93945,27750.39063,26954.81055,27494.24023,27494.24023,297400000
24/08/2021,27653.23047,27921.55078,27481.23047,27789.28906,27789.28906,264900000
31/08/2021,27690.76953,29705.03906,27602.21094,29659.89063,29659.89063,344000000
7/09/2021,29883.91992,30447.36914,29787.13086,30447.36914,30447.36914,389900000
14/09/2021,30584.76953,30795.7793,30202.50977,30500.05078,30500.05078,315500000
21/09/2021,30021.25,30414.60938,29573.88086,30240.06055,30240.06055,304500000
28/09/2021,30142.38086,30207.63086,28343.58008,28444.89063,28444.89063,442100000
5/10/2021,28050.39063,28581.35938,27293.61914,28498.19922,28498.19922,423000000
12/10/2021,28458.88086,29144.33008,27993.46094,29025.46094,29025.46094,323900000
19/10/2021,29117.2793,29489.10938,28472.55078,28600.41016,28600.41016,305700000
26/10/2021,28927.60938,29666.83008,28475.06055,29647.08008,29647.08008,467400000
2/11/2021,29462.40039,29880.81055,29457.17969,29507.05078,29507.05078,303300000
9/11/2021,29557.55078,29861.88086,29040.08008,29776.80078,29776.80078,318300000
16/11/2021,29749.71094,29960.92969,29402.57031,29774.10938,29774.10938,315700000
23/11/2021,29663.44922,29758.05078,28187.11914,28283.91992,28283.91992,279000000
30/11/2021,28611.73047,28718.69922,27588.60938,27927.36914,27927.36914,432600000
7/12/2021,28138.82031,28908.28906,27961.66016,28640.49023,28640.49023,321600000
14/12/2021,28554.85938,29070.08008,27893.17969,27937.81055,27937.81055,321000000
21/12/2021,28309.59961,28870.13086,28226.42969,28676.46094,28676.46094,217500000
28/12/2021,28953.32031,29121.00977,28579.49023,28791.71094,28791.71094,132100000
4/01/2022,29098.41016,29388.16016,28293.69922,28478.56055,28478.56055,291400000
11/01/2022,28380.90039,28814.31055,27889.21094,28333.51953,28333.51953,352700000
18/01/2022,28451.33984,28690.33984,27129.60938,27588.36914,27588.36914,363300000
25/01/2022,27466.82031,27493.75,26044.51953,27001.98047,27001.98047,380500000
1/02/2022,27167.14063,27564.61914,27016.71094,27248.86914,27248.86914,404100000
8/02/2022,27318.30078,27880.69922,26947.65039,27079.58984,27079.58984,332800000
15/02/2022,27183.56055,27486.08984,26549,26910.86914,26910.86914,324500000
22/02/2022,26515.44922,26644.56055,25775.64063,26526.82031,26526.82031,329500000
1/03/2022,26836.74023,27013.25977,25006.25977,25221.41016,25221.41016,435400000
8/03/2022,24974.34961,25720.31055,24681.74023,25307.84961,25307.84961,463600000
15/03/2022,25228.5293,26862.42969,25219.13086,26827.42969,26827.42969,353300000
22/03/2022,27091.32031,28338.81055,27076.33008,27943.89063,27943.89063,390500000
29/03/2022,28173.42969,28281.44922,27399.48047,27736.4707,27736.4707,356800000
5/04/2022,27965.93945,27965.93945,26720.46094,26821.51953,26821.51953,355700000
12/04/2022,26606.86914,27203.76953,26304.08008,26799.71094,26799.71094,308500000
19/04/2022,27096.49023,27580.64063,26487.83984,26590.7793,26590.7793,316300000
26/04/2022,26743.21094,26964.58984,26051.03906,26818.5293,26818.5293,322800000
3/05/2022,26784.28906,27072.58984,26309.2207,26319.33984,26319.33984,178000000
10/05/2022,26149.06055,26836.96094,25688.10938,26547.05078,26547.05078,448700000
17/05/2022,26555.23047,27053.17969,26150.08984,27001.51953,27001.51953,369400000
24/05/2022,27005.42969,27401.24023,26578.0293,27369.42969,27369.42969,370500000
31/05/2022,27318.08984,27979.53906,27250.69922,27915.89063,27915.89063,401700000
7/06/2022,27984.78906,28389.75,26948.2207,26987.43945,26987.43945,378400000
14/06/2022,26555.75,26947.69922,25520.23047,25771.2207,25771.2207,402900000
21/06/2022,26070.91992,26938.42969,25972.2793,26871.26953,26871.26953,335900000
28/06/2022,26795.67969,27062.31055,25841.75,26153.81055,26153.81055,411000000
5/07/2022,26386.23047,27062.16992,26051.18945,26812.30078,26812.30078,391000000
12/07/2022,26701,26857.76953,26278.2793,26788.4707,26788.4707,244600000
19/07/2022,27003.83008,27952.25,26791.71094,27699.25,27699.25,289400000
26/07/2022,27682.19922,28015.67969,27525.08984,27993.34961,27993.34961,335800000
2/08/2022,27812.48047,28279.11914,27530.59961,28249.24023,28249.24023,364600000
9/08/2022,28236.83984,28897.07031,27729.46094,28871.7793,28871.7793,268100000
16/08/2022,28829.5293,29222.76953,28586.35938,28794.5,28794.5,261700000
23/08/2022,28580.19922,28792.92969,27788.11914,27878.96094,27878.96094,284600000
30/08/2022,28086.7207,28233.80078,27511.67969,27619.60938,27619.60938,321700000
6/09/2022,27650.15039,28612.89063,27268.69922,28542.10938,28542.10938,315400000
13/09/2022,28556.21094,28659.75977,27525.67969,27567.65039,27567.65039,252900000
20/09/2022,27788.67969,27907.44922,26424.59961,26431.55078,26431.55078,284200000
27/09/2022,26585.38086,26680.19922,25621.96094,26215.78906,26215.78906,430600000
4/10/2022,26653.49023,27399.18945,26633.51953,27116.10938,27116.10938,296500000
11/10/2022,26757.11914,27180.16016,26237.41992,26775.78906,26775.78906,354600000
18/10/2022,27167.73047,27371.38086,26869.38086,26974.90039,26974.90039,299400000
25/10/2022,27113.19922,27602.99023,26981.08008,27587.46094,27587.46094,404300000
1/11/2022,27614.64063,27692.55078,27032.01953,27527.64063,27527.64063,349200000
8/11/2022,27718.83984,28329.53906,27370.61914,27963.4707,27963.4707,429400000
15/11/2022,27940.25977,28069.25,27743.15039,27944.78906,27944.78906,324600000
22/11/2022,28059.50977,28502.28906,28038.16016,28162.83008,28162.83008,281200000
29/11/2022,27991.5,28423.46094,27662.11914,27820.40039,27820.40039,386100000
6/12/2022,27704.06055,27952.80078,27415.66016,27842.33008,27842.33008,308100000
13/12/2022,28067.36914,28195.68945,27165.7793,27237.64063,27237.64063,299800000
20/12/2022,27257.34961,27339.49023,26106.38086,26405.86914,26405.86914,434100000
27/12/2022,26570.7793,26620.49023,25953.91992,26094.5,26094.5,227500000
3/01/2023,25834.92969,26034.06055,25661.89063,25973.84961,25973.84961,223800000
10/01/2023,26176.60938,26547.60938,25748.09961,25822.32031,25822.32031,380600000
17/01/2023,25915.50977,26938.2793,25895.30078,26906.03906,26906.03906,350800000
24/01/2023,27150.42969,27502.15039,27150.42969,27433.40039,27433.40039,334800000
31/01/2023,27458.56055,27821.2207,27302.2207,27693.65039,27693.65039,394800000
7/02/2023,27744.90039,27814.96094,27266.93945,27427.32031,27427.32031,364200000
14/02/2023,27705.36914,27727.66016,27426.48047,27531.93945,27531.93945,327300000
21/02/2023,27486.08984,27538.28906,27046.08008,27423.96094,27423.96094,271700000
28/02/2023,27515.33984,28288.61914,27305.36914,28237.7793,28237.7793,369300000
7/03/2023,28202.58984,28734.78906,27631.5293,27832.96094,27832.96094,416700000
14/03/2023,27455.94922,27455.94922,26632.91992,26945.66992,26945.66992,500100000
21/03/2023,27298.15039,27543.48047,27175.63086,27476.86914,27476.86914,259100000
28/03/2023,27573.82031,28258.91016,27432.75977,28188.15039,28188.15039,398300000
4/04/2023,28213.92969,28287.41992,27427.66016,27633.66016,27633.66016,317900000
11/04/2023,27895.90039,28599.75,27854.82031,28514.7793,28514.7793,318300000
18/04/2023,28567.53906,28778.36914,28442.44922,28593.51953,28593.51953,288400000
25/04/2023,28697.73047,29145.89063,28241.66992,29123.17969,29123.17969,379000000
2/05/2023,29278.80078,29278.80078,28931.81055,28949.88086,28949.88086,138000000
9/05/2023,29020.63086,29629.4707,29020.63086,29626.33984,29626.33984,450600000
16/05/2023,29838.00977,31086.82031,29779.07031,31086.82031,31086.82031,446900000
23/05/2023,31245.7207,31560.42969,30558.14063,31233.53906,31233.53906,414500000
30/05/2023,31196.24023,32217.42969,30785.98047,32217.42969,32217.42969,541000000
6/06/2023,31988.36914,32708.5293,31420.44922,32434,32434,450600000
13/06/2023,32668.94922,33772.89063,32638.21094,33370.42188,33370.42188,521800000
20/06/2023,33269.57031,33657.87109,32392.7207,32698.81055,32698.81055,436800000
27/06/2023,32629.96094,33762.80859,32306.99023,33753.32813,33753.32813,495300000
4/07/2023,33512.26172,33576.44922,32065.63086,32189.73047,32189.73047,501400000
11/07/2023,32434.66992,32780.62891,31791.71094,32391.25977,32391.25977,343700000
18/07/2023,32457.17969,32896.03125,32080.94922,32700.93945,32700.93945,401500000
25/07/2023,32705.39063,33402.07813,32037.55078,33172.21875,33172.21875,581900000
1/08/2023,33292.30859,33488.76953,31830.23047,32254.56055,32254.56055,556000000
8/08/2023,32430.60938,32613.99023,32015.96094,32059.91016,32059.91016,399900000
15/08/2023,32372.5293,32403.92969,31275.25,31565.64063,31565.64063,391900000
22/08/2023,31792.59961,32297.91016,31572.06055,32169.99023,32169.99023,344300000
29/08/2023,32280.57031,32845.46094,32186.57031,32710.61914,32710.61914,369600000
